,Date,Open*,High,Low,Close**,Volume,Market Cap,price
799,2015-07-06,271.11,277.42,267.6,269.03,49154800.0,3890429952,271.11
800,2015-07-07,269.96,271.34,264.83,266.21,28857600.0,3875219968,269.96
801,2015-07-08,265.98,272.97,264.39,270.79,36980200.0,3818970112,265.98
802,2015-07-09,270.83,272.33,267.09,269.23,40301200.0,3889619968,270.83
803,2015-07-10,269.16,294.59,268.8,284.89,100390000.0,3866510080,269.16
804,2015-07-11,284.88,298.51,283.53,293.11,41109900.0,4093499904,284.88
805,2015-07-12,293.14,314.39,292.51,310.87,56405000.0,4213280000,293.14
806,2015-07-13,310.83,310.95,281.01,292.05,62053900.0,4468539904,310.83
807,2015-07-14,292.03,296.15,286.64,287.46,28727200.0,4199450112,292.03
808,2015-07-15,288.05,293.25,285.37,285.83,27486600.0,4143119872,288.05
809,2015-07-16,286.04,291.18,275.24,278.09,49482600.0,4115409920,286.04
810,2015-07-17,278.09,280.28,272.04,279.47,27591400.0,4001949952,278.09
811,2015-07-18,279.33,282.53,274.08,274.9,25187100.0,4020819968,279.33
812,2015-07-19,274.77,275.67,272.51,273.61,15332500.0,3956140032,274.77
813,2015-07-20,273.5,278.98,272.96,278.98,22711400.0,3938929920,273.5
814,2015-07-21,278.88,280.55,275.42,275.83,22930700.0,4017540096,278.88
815,2015-07-22,275.66,277.67,274.38,277.22,19389800.0,3971960064,275.66
816,2015-07-23,277.34,278.11,275.72,276.05,18531300.0,3997289984,277.34
817,2015-07-24,276.01,289.25,275.25,288.28,37199400.0,3978990080,276.01
818,2015-07-25,288.16,290.73,286.0,288.7,20662200.0,4155500032,288.16
819,2015-07-26,288.64,293.05,287.71,292.69,16032300.0,4163470080,288.64
820,2015-07-27,292.64,297.77,287.45,293.62,30592000.0,4222210048,292.64
821,2015-07-28,293.63,296.65,293.42,294.43,25453600.0,4237649920,293.63
822,2015-07-29,294.48,294.54,288.78,289.59,24672600.0,4250939904,294.48
823,2015-07-30,289.1,290.13,286.57,287.72,21635800.0,4174360064,289.1
824,2015-07-31,287.7,288.96,282.34,284.65,23629100.0,4155010048,287.7
825,2015-08-01,284.69,284.93,278.11,281.6,18995000.0,4112610048,284.69
826,2015-08-02,280.45,283.03,277.53,282.61,17722200.0,4052470016,280.45
827,2015-08-03,282.81,285.47,280.23,281.23,21474100.0,4087610112,282.81
828,2015-08-04,281.23,285.71,281.23,285.22,21908700.0,4065870080,281.23
829,2015-08-05,284.85,285.5,281.49,281.88,20128000.0,4119190016,284.85
830,2015-08-06,281.91,281.91,278.4,278.58,18792100.0,4077600000,281.91
831,2015-08-07,278.74,280.39,276.37,279.58,42484800.0,4032819968,278.74
832,2015-08-08,279.74,279.93,260.71,261.0,58533000.0,4048270080,279.74
833,2015-08-09,261.12,267.0,260.47,265.08,23789600.0,3779770112,261.12
834,2015-08-10,265.48,267.03,262.6,264.47,20979400.0,3843849984,265.48
835,2015-08-11,264.34,270.39,264.09,270.39,25433900.0,3828499968,264.34
836,2015-08-12,270.6,270.67,265.47,266.38,26815400.0,3920209920,270.6
837,2015-08-13,266.18,266.23,262.84,264.08,27685500.0,3857090048,266.18
838,2015-08-14,264.13,267.47,261.48,265.68,27091200.0,3828339968,264.13
839,2015-08-15,265.53,266.67,261.3,261.55,19321100.0,3849530112,265.53
840,2015-08-16,261.87,262.44,257.04,258.51,29717000.0,3797329920,261.87
841,2015-08-17,258.49,260.51,257.12,257.98,21617900.0,3749260032,258.49
842,2015-08-18,257.93,257.99,211.08,211.08,42147200.0,3742020096,257.93
843,2015-08-19,225.67,237.41,222.77,226.68,60869200.0,3274860032,225.67
844,2015-08-20,226.9,237.37,226.9,235.35,32275000.0,3293570048,226.9
845,2015-08-21,235.35,236.43,231.72,232.57,23173800.0,3417200128,235.35
846,2015-08-22,232.66,234.96,222.7,230.39,23205900.0,3379049984,232.66
847,2015-08-23,230.38,232.71,225.58,228.17,18406600.0,3346759936,230.38
848,2015-08-24,228.11,228.14,210.44,210.49,59220700.0,3314639872,228.11
849,2015-08-25,210.07,226.32,199.57,221.61,61089200.0,3053250048,210.07
850,2015-08-26,222.08,231.18,220.2,225.83,31808000.0,3228539904,222.08
851,2015-08-27,226.05,228.64,223.68,224.77,21905400.0,3287219968,226.05
852,2015-08-28,224.7,235.22,220.93,231.4,31336600.0,3268369920,224.7
853,2015-08-29,231.55,233.22,227.33,229.78,17142500.0,3368880128,231.55
854,2015-08-30,229.9,232.07,226.25,228.76,19412600.0,3345740032,229.9
855,2015-08-31,229.11,231.96,225.91,230.06,20710700.0,3335219968,229.11
856,2015-09-01,230.26,231.22,226.86,228.12,20575200.0,3352760064,230.26
857,2015-09-02,228.03,230.58,226.48,229.28,18760400.0,3321179904,228.03
858,2015-09-03,229.32,229.6,226.67,227.18,17482000.0,3340989952,229.32
859,2015-09-04,227.21,230.9,227.05,230.3,20962400.0,3311079936,227.21
860,2015-09-05,230.2,236.14,229.44,235.02,20671400.0,3355470080,230.2
861,2015-09-06,234.87,242.91,234.68,239.84,25473700.0,3424420096,234.87
862,2015-09-07,239.93,242.11,238.72,239.85,21192200.0,3499120128,239.93
863,2015-09-08,239.85,245.78,239.68,243.61,26879200.0,3498749952,239.85
864,2015-09-09,243.41,244.42,237.82,238.17,23635700.0,3551640064,243.41
865,2015-09-10,238.34,241.29,235.79,238.48,21215500.0,3478409984,238.34
866,2015-09-11,238.33,241.17,238.33,240.11,19224700.0,3479310080,238.33
867,2015-09-12,239.85,240.12,234.75,235.23,17962600.0,3502520064,239.85
868,2015-09-13,235.24,235.93,229.33,230.51,18478800.0,3435990016,235.24
869,2015-09-14,230.61,232.44,227.96,230.64,20997800.0,3369189888,230.61
870,2015-09-15,230.49,259.18,229.82,230.3,19177800.0,3368359936,230.49
871,2015-09-16,230.25,231.21,227.4,229.09,20144200.0,3365740032,230.25
872,2015-09-17,229.08,230.29,228.93,229.81,18935400.0,3349390080,229.08
873,2015-09-18,233.52,234.35,232.18,232.98,20242200.0,3415439872,233.52
874,2015-09-19,232.86,233.21,231.09,231.49,12712600.0,3406390016,232.86
875,2015-09-20,231.4,232.37,230.91,231.21,14444700.0,3385769984,231.4
876,2015-09-21,231.22,231.22,226.52,227.09,19678800.0,3383840000,231.22
877,2015-09-22,226.97,232.39,225.12,230.62,25009300.0,3322419968,226.97
878,2015-09-23,230.94,231.84,229.59,230.28,17254100.0,3381390080,230.94
879,2015-09-24,230.36,235.65,230.29,234.53,25097800.0,3373850112,230.36
880,2015-09-25,234.36,237.43,233.68,235.14,22363600.0,3433299968,234.36
881,2015-09-26,235.08,235.4,233.36,234.34,13724100.0,3444730112,235.08
882,2015-09-27,234.14,234.53,232.48,232.76,14179900.0,3431859968,234.14
883,2015-09-28,232.84,239.34,232.47,239.14,24713000.0,3413629952,232.84
884,2015-09-29,239.02,239.8,235.93,236.69,22691300.0,3505090048,239.02
885,2015-09-30,236.64,237.73,235.63,236.06,19743500.0,3471280128,236.64
886,2015-10-01,236.0,238.45,235.62,237.55,20488800.0,3462799872,236.0
887,2015-10-02,237.26,238.54,236.6,237.29,19677900.0,3482190080,237.26
888,2015-10-03,237.2,239.32,236.94,238.73,16482700.0,3482099968,237.2
889,2015-10-04,238.53,238.97,237.94,238.26,12999000.0,3502459904,238.53
890,2015-10-05,238.15,240.38,237.04,240.38,23335900.0,3497740032,238.15
891,2015-10-06,240.36,246.93,240.14,246.06,27535100.0,3531229952,240.36
892,2015-10-07,246.17,246.68,242.59,242.97,22999200.0,3617400064,246.17
893,2015-10-08,243.07,244.25,242.18,242.3,18515300.0,3572730112,243.07
894,2015-10-09,242.5,244.23,242.12,243.93,17353100.0,3565090048,242.5
895,2015-10-10,243.74,245.32,243.07,244.94,15912700.0,3584120064,243.74
896,2015-10-11,244.74,247.24,244.15,247.05,16827300.0,3599840000,244.74
897,2015-10-12,246.88,247.45,245.18,245.31,17388300.0,3632110080,246.88
898,2015-10-13,245.2,250.24,243.76,249.51,28198500.0,3608339968,245.2
899,2015-10-14,249.49,254.27,248.9,251.99,27462600.0,3672369920,249.49
900,2015-10-15,252.11,255.96,252.05,254.32,25223500.0,3711800064,252.11
901,2015-10-16,254.3,266.14,253.93,262.87,35901500.0,3745090048,254.3
902,2015-10-17,262.75,273.58,262.37,270.64,43199600.0,3870490112,262.75
903,2015-10-18,270.91,271.67,260.78,261.64,22434300.0,3991620096,270.91
904,2015-10-19,261.86,264.82,260.95,263.44,25258800.0,3859269888,261.86
905,2015-10-20,263.57,270.83,263.23,269.46,30889800.0,3885570048,263.57
906,2015-10-21,269.31,270.77,263.84,266.27,25637300.0,3970980096,269.31
907,2015-10-22,266.5,276.51,266.14,274.02,37808600.0,3930500096,266.5
908,2015-10-23,273.65,278.68,273.54,276.5,29442500.0,4037009920,273.65
909,2015-10-24,276.5,281.71,276.5,281.65,25942400.0,4080140032,276.5
910,2015-10-25,281.45,294.06,281.45,283.68,45717100.0,4154099968,281.45
911,2015-10-26,283.63,285.3,280.51,285.3,32108800.0,4187409920,283.63
912,2015-10-27,285.18,296.21,285.01,293.79,46331800.0,4211500032,285.18
913,2015-10-28,293.7,306.33,293.7,304.62,50808100.0,4338429952,293.7
914,2015-10-29,304.32,318.17,301.82,313.86,64495900.0,4496390144,304.32
915,2015-10-30,313.94,334.17,313.94,328.02,78305000.0,4639690240,313.94
916,2015-10-31,328.51,332.78,309.25,314.17,48598100.0,4856410112,328.51
917,2015-11-01,315.01,327.47,311.88,325.43,37001100.0,4657889792,315.01
918,2015-11-02,325.94,365.36,323.21,361.19,101918000.0,4820850176,325.94
919,2015-11-03,361.87,417.9,357.65,403.42,206162000.0,5353679872,361.87
920,2015-11-04,403.66,495.56,380.55,411.56,263900000.0,5973510144,403.66
921,2015-11-05,408.08,447.56,374.58,386.35,151824992.0,6040410112,408.08
922,2015-11-06,388.05,395.84,354.02,374.47,122687000.0,5745319936,388.05
923,2015-11-07,374.27,390.59,372.43,386.48,56625100.0,5542680064,374.27
924,2015-11-08,384.28,389.89,368.7,373.37,51817600.0,5692389888,384.28
925,2015-11-09,374.32,385.28,362.89,380.26,68224400.0,5546240000,374.32
926,2015-11-10,379.98,381.39,329.11,336.82,95797904.0,5631519744,379.98
927,2015-11-11,339.82,340.58,301.0,311.08,107070000.0,5037510144,339.82
928,2015-11-12,314.08,345.08,313.36,338.15,78477800.0,4657240064,314.08
929,2015-11-13,338.5,340.91,326.08,336.75,52003000.0,5020700160,338.5
930,2015-11-14,336.62,338.18,329.97,332.91,38612000.0,4994250240,336.62
931,2015-11-15,333.05,334.66,317.49,320.17,44213100.0,4942419968,333.05
932,2015-11-16,319.73,331.63,315.9,330.75,47980100.0,4746070016,319.73
933,2015-11-17,330.36,338.35,329.61,335.09,51001600.0,4905260032,330.36
934,2015-11-18,334.59,336.53,330.64,334.59,43783800.0,4969330176,334.59
935,2015-11-19,334.68,335.33,325.27,326.15,45011100.0,4971879936,334.68
936,2015-11-20,326.41,326.47,312.22,322.02,53152900.0,4850169856,326.41
937,2015-11-21,322.09,328.16,319.6,326.93,28200500.0,4787339776,322.09
938,2015-11-22,326.98,327.01,321.26,324.54,23439400.0,4861340160,326.98
939,2015-11-23,324.35,325.12,321.29,323.05,27478900.0,4823699968,324.35
940,2015-11-24,323.01,323.06,318.12,320.05,29362600.0,4805159936,323.01
941,2015-11-25,320.05,329.13,316.77,328.21,41666900.0,4762229760,320.05
942,2015-11-26,328.3,366.76,328.23,352.68,106105000.0,4886329856,328.3
943,2015-11-27,351.86,363.59,347.87,358.04,55179100.0,5238499840,351.86
944,2015-11-28,357.14,359.54,352.17,357.38,36816600.0,5318300160,357.14
945,2015-11-29,357.47,371.94,355.67,371.29,40409300.0,5324610048,357.47
946,2015-11-30,371.44,382.36,370.38,377.32,71701600.0,5534000128,371.44
947,2015-12-01,377.41,378.93,356.56,362.49,60452200.0,5624580096,377.41
948,2015-12-02,361.85,362.23,349.46,359.19,54160500.0,5394070016,361.85
949,2015-12-03,359.33,370.27,357.41,361.05,50714900.0,5358040064,359.33
950,2015-12-04,361.26,363.52,355.76,363.18,35784100.0,5388109824,361.26
951,2015-12-05,363.72,389.79,363.23,388.95,66282200.0,5426180096,363.72
952,2015-12-06,389.55,402.81,387.09,388.78,77762000.0,5813289984,389.55
953,2015-12-07,389.98,399.97,385.41,395.54,63455800.0,5821139968,389.98
954,2015-12-08,395.75,415.56,389.95,415.56,57801400.0,5908810240,395.75
955,2015-12-09,414.44,423.12,406.29,417.56,90917200.0,6189620224,414.44
956,2015-12-10,417.99,419.51,411.55,415.48,52138900.0,6244360192,417.99
957,2015-12-11,415.28,451.94,415.28,451.94,110944000.0,6206150144,415.28
958,2015-12-12,452.33,469.1,410.74,435.0,131969000.0,6761730048,452.33
959,2015-12-13,431.66,441.68,426.27,433.76,55050600.0,6454430208,431.66
960,2015-12-14,433.27,447.14,430.46,444.18,130496000.0,6480070144,433.27
961,2015-12-15,443.88,465.32,443.88,465.32,83121104.0,6640849920,443.88
962,2015-12-16,465.21,465.21,443.85,454.93,107944000.0,6962089984,465.21
963,2015-12-17,454.78,457.86,448.86,456.08,47978400.0,6807849984,454.78
964,2015-12-18,455.85,465.18,454.94,463.62,60220100.0,6825639936,455.85
965,2015-12-19,463.55,465.58,456.77,462.32,47892700.0,6942949888,463.55
966,2015-12-20,462.23,462.64,434.34,442.68,75409400.0,6925029888,462.23
967,2015-12-21,442.84,444.73,427.31,438.64,77639696.0,6636279808,442.84
968,2015-12-22,437.44,443.69,435.52,436.57,50840400.0,6556959744,437.44
969,2015-12-23,436.72,444.53,436.62,442.4,47161400.0,6547850240,436.72
970,2015-12-24,443.09,458.46,443.08,454.98,57157200.0,6645120000,443.09
971,2015-12-25,454.86,458.3,452.08,455.65,39078500.0,6823119872,454.86
972,2015-12-26,455.76,457.49,405.76,417.27,116166000.0,6838479872,455.76
973,2015-12-27,416.51,424.01,408.88,422.82,53591200.0,6251440128,416.51
974,2015-12-28,423.34,429.77,418.48,422.28,49638600.0,6356100096,423.34
975,2015-12-29,422.1,432.98,420.63,432.98,51596500.0,6339010048,422.1
976,2015-12-30,433.3,434.39,422.08,426.62,46889400.0,6508959744,433.3
977,2015-12-31,425.88,432.92,418.73,430.57,45996600.0,6399190016,425.88
978,2016-01-01,430.72,436.25,427.52,434.33,36278900.0,6473529856,430.72
979,2016-01-02,434.62,436.06,431.87,433.44,30096600.0,6533629952,434.62
980,2016-01-03,433.58,433.74,424.71,430.01,39633800.0,6519499776,433.58
981,2016-01-04,430.06,434.52,429.08,433.09,38477500.0,6468179968,430.06
982,2016-01-05,433.07,434.18,429.68,431.96,34522600.0,6515380224,433.07
983,2016-01-06,431.86,431.86,426.34,429.11,34042500.0,6498829824,431.86
984,2016-01-07,430.01,458.77,429.08,458.05,87562200.0,6472580096,430.01
985,2016-01-08,457.54,462.93,447.94,453.23,56993000.0,6888600064,457.54
986,2016-01-09,453.38,454.64,446.89,447.61,32278000.0,6828000256,453.38
987,2016-01-10,448.24,448.31,440.35,447.99,35995900.0,6752209920,448.24
988,2016-01-11,448.7,450.66,443.86,448.43,40450000.0,6761090048,448.7
989,2016-01-12,448.18,448.18,435.69,435.69,115607000.0,6755219968,448.18
990,2016-01-13,434.67,435.19,424.44,432.37,173888000.0,6553350144,434.67
991,2016-01-14,432.29,433.32,427.85,430.31,43945500.0,6519110144,432.29
992,2016-01-15,430.26,430.26,364.33,364.33,153351008.0,6489869824,430.26
993,2016-01-16,365.07,390.56,354.91,387.54,120352000.0,5507789824,365.07
994,2016-01-17,387.15,390.96,380.09,382.3,45319600.0,5842270208,387.15
995,2016-01-18,381.73,388.1,376.67,387.17,54403900.0,5761939968,381.73
996,2016-01-19,387.03,387.73,378.97,380.15,46819800.0,5843509760,387.03
997,2016-01-20,379.74,425.27,376.6,420.23,121720000.0,5734759936,379.74
998,2016-01-21,419.63,422.88,406.3,410.26,68338000.0,6338800128,419.63
999,2016-01-22,409.75,410.41,375.28,382.49,91546600.0,6190940160,409.75
1000,2016-01-23,382.43,394.54,381.98,387.49,56247400.0,5779890176,382.43
1001,2016-01-24,388.1,405.48,387.51,402.97,54824800.0,5867299840,388.1
1002,2016-01-25,402.32,402.32,388.55,391.73,59062400.0,6083899904,402.32
1003,2016-01-26,392.0,397.77,390.58,392.15,58147000.0,5929520128,392.0
1004,2016-01-27,392.44,396.84,391.78,394.97,47424400.0,5937780224,392.44
1005,2016-01-28,395.15,395.5,379.73,380.29,59247900.0,5980179968,395.15
1006,2016-01-29,380.11,384.38,365.45,379.47,86125296.0,5753970176,380.11
1007,2016-01-30,378.86,380.92,376.49,378.26,30284400.0,5736759808,378.86
1008,2016-01-31,378.29,380.35,367.83,368.77,37894300.0,5729869824,378.29
1009,2016-02-01,369.35,378.07,367.96,373.06,51656700.0,5596089856,369.35
1010,2016-02-02,372.92,375.88,372.92,374.45,40378700.0,5651689984,372.92
1011,2016-02-03,374.65,374.95,368.05,369.95,45933400.0,5679529984,374.65
1012,2016-02-04,370.17,391.61,369.99,389.59,69285504.0,5613380096,370.17
1013,2016-02-05,388.9,391.09,385.57,386.55,43825000.0,5898959872,388.9
1014,2016-02-06,386.59,386.63,372.39,376.52,49249300.0,5865739776,386.59
1015,2016-02-07,376.51,380.87,374.9,376.62,37076300.0,5714760192,376.51
1016,2016-02-08,376.76,379.88,373.33,373.45,47671100.0,5720099840,376.76
1017,2016-02-09,373.42,377.25,372.9,376.03,55318500.0,5670880256,373.42
1018,2016-02-10,376.15,385.48,375.78,381.65,85130896.0,5713880064,376.15
1019,2016-02-11,382.11,383.13,376.4,379.65,74375600.0,5806110208,382.11
1020,2016-02-12,379.69,384.95,379.6,384.26,67042800.0,5771039744,379.69
1021,2016-02-13,384.64,391.86,384.64,391.86,61911700.0,5847989760,384.64
1022,2016-02-14,392.93,407.23,392.93,407.23,74469800.0,5975580160,392.93
1023,2016-02-15,407.57,410.38,397.75,400.18,74070496.0,6199849984,407.57
1024,2016-02-16,401.43,408.95,401.43,407.49,73093104.0,6108040192,401.43
1025,2016-02-17,407.66,421.17,406.78,416.32,83193600.0,6204149760,407.66
1026,2016-02-18,416.57,426.0,415.64,422.37,76752600.0,6341429760,416.57
1027,2016-02-19,422.73,423.1,417.6,420.79,55711300.0,6436980224,422.73
1028,2016-02-20,421.6,441.98,421.6,437.16,93992096.0,6421309952,421.6
1029,2016-02-21,437.77,448.05,429.08,438.8,89820704.0,6669259776,437.77
1030,2016-02-22,438.99,439.05,432.92,437.75,85385200.0,6689200128,438.99
1031,2016-02-23,438.26,439.86,417.82,420.74,85244896.0,6679399936,438.26
1032,2016-02-24,420.96,425.55,413.91,424.95,67743696.0,6417189888,420.96
1033,2016-02-25,425.04,427.72,420.42,424.54,70798000.0,6480650240,425.04
1034,2016-02-26,424.63,432.15,421.62,432.15,61486000.0,6476080128,424.63
1035,2016-02-27,432.84,434.23,428.1,432.52,41893600.0,6602809856,432.84
1036,2016-02-28,432.57,435.68,423.82,433.5,53033400.0,6600309760,432.57
1037,2016-02-29,433.44,441.51,431.69,437.7,60694700.0,6614980096,433.44
1038,2016-03-01,437.92,439.65,432.32,435.12,74895800.0,6684800000,437.92
1039,2016-03-02,435.13,435.92,423.99,423.99,74955296.0,6643809792,435.13
1040,2016-03-03,423.91,425.37,419.41,421.65,100484000.0,6474149888,423.91
1041,2016-03-04,421.84,425.18,410.94,410.94,90856096.0,6443890176,421.84
1042,2016-03-05,410.78,411.26,394.04,400.57,135384992.0,6276610048,410.78
1043,2016-03-06,400.52,411.91,395.78,407.71,91212496.0,6121399808,400.52
1044,2016-03-07,407.76,415.92,406.31,414.32,85762400.0,6233430016,407.76
1045,2016-03-08,414.46,416.24,411.09,413.97,70311696.0,6337370112,414.46
1046,2016-03-09,413.89,416.03,411.61,414.86,70012304.0,6330229760,413.89
1047,2016-03-10,414.74,417.51,413.25,417.13,81022896.0,6344960000,414.74
1048,2016-03-11,417.24,423.93,417.01,421.69,73969696.0,6384739840,417.24
1049,2016-03-12,421.61,421.8,410.09,411.62,92712896.0,6453259776,421.61
1050,2016-03-13,411.65,416.6,411.64,414.07,74322800.0,6302329856,411.65
1051,2016-03-14,414.2,416.68,414.2,416.44,95259400.0,6342779904,414.2
1052,2016-03-15,416.39,418.13,414.98,416.83,66781700.0,6377869824,416.39
1053,2016-03-16,416.89,417.69,415.91,417.01,65185800.0,6387189760,416.89
1054,2016-03-17,417.89,421.0,417.89,420.62,83528600.0,6404129792,417.89
1055,2016-03-18,420.55,420.55,406.14,409.55,104940000.0,6446329856,420.55
1056,2016-03-19,409.27,410.98,407.23,410.44,58423000.0,6274789888,409.27
1057,2016-03-20,410.4,414.63,410.4,413.76,45947900.0,6293609984,410.4
1058,2016-03-21,413.42,413.42,410.38,413.31,61655400.0,6341380096,413.42
1059,2016-03-22,413.13,418.38,412.53,418.09,66813300.0,6338429952,413.13
1060,2016-03-23,418.16,419.27,417.36,418.04,61444200.0,6417129984,418.16
1061,2016-03-24,418.42,418.68,415.49,416.39,68346704.0,6422730240,418.42
1062,2016-03-25,416.51,418.08,415.56,417.18,52560000.0,6394849792,416.51
1063,2016-03-26,417.36,418.99,416.26,417.95,44650400.0,6409500160,417.36
1064,2016-03-27,418.14,428.8,417.71,426.77,71229400.0,6423040000,418.14
1065,2016-03-28,426.55,426.86,423.29,424.23,68522800.0,6553699840,426.55
1066,2016-03-29,424.3,426.2,412.68,416.52,75411504.0,6521010176,424.3
1067,2016-03-30,416.83,416.83,412.5,414.82,66034100.0,6407839744,416.83
1068,2016-03-31,415.26,418.37,415.26,416.73,60215200.0,6385140224,415.26
1069,2016-04-01,416.76,418.17,415.83,417.96,51235700.0,6409540096,416.76
1070,2016-04-02,418.42,422.08,418.42,420.87,45681200.0,6436700160,418.42
1071,2016-04-03,421.17,421.58,419.7,420.9,38053700.0,6480470016,421.17
1072,2016-04-04,421.3,422.34,419.6,421.44,50634300.0,6483910144,421.3
1073,2016-04-05,421.02,424.26,420.61,424.03,60718000.0,6481350144,421.02
1074,2016-04-06,424.28,424.53,422.73,423.41,59091000.0,6533259776,424.28
1075,2016-04-07,423.62,423.66,420.52,422.74,57858600.0,6524680192,423.62
1076,2016-04-08,422.91,425.36,419.64,420.35,63454700.0,6515189760,422.91
1077,2016-04-09,420.81,420.89,416.52,419.41,49792700.0,6484409856,420.81
1078,2016-04-10,419.59,422.43,419.26,421.56,73478600.0,6467330048,419.59
1079,2016-04-11,421.87,422.74,420.53,422.48,50747500.0,6504289792,421.87
1080,2016-04-12,422.84,427.28,422.84,425.19,70728800.0,6520869888,422.84
1081,2016-04-13,425.63,426.66,422.92,423.73,69060400.0,6565470208,425.63
1082,2016-04-14,423.93,425.37,423.01,424.28,45281000.0,6541029888,423.93
1083,2016-04-15,424.43,429.93,424.43,429.71,54801500.0,6550349824,424.43
1084,2016-04-16,429.58,432.63,428.98,430.57,39392800.0,6631309824,429.58
1085,2016-04-17,430.64,431.37,426.08,427.4,52125900.0,6649169920,430.64
1086,2016-04-18,427.61,429.27,427.09,428.59,55670900.0,6604149760,427.61
1087,2016-04-19,428.7,436.02,428.1,435.51,52810500.0,6622450176,428.7
1088,2016-04-20,435.32,443.05,434.41,441.39,72890096.0,6726369792,435.32
1089,2016-04-21,441.42,450.55,440.95,449.42,68204704.0,6822320128,441.42
1090,2016-04-22,449.69,449.81,444.15,445.74,58804400.0,6951860224,449.69
1091,2016-04-23,445.86,450.28,444.33,450.28,50485400.0,6894280192,445.86
1092,2016-04-24,450.56,460.15,448.93,458.55,68198400.0,6968569856,450.56
1093,2016-04-25,459.12,466.62,453.59,461.43,87091800.0,7102490112,459.12
1094,2016-04-26,461.65,467.96,461.62,466.09,78971904.0,7143059968,461.65
1095,2016-04-27,466.26,467.08,444.13,444.69,93564896.0,7216189952,466.26
1096,2016-04-28,445.04,449.55,436.65,449.01,74064704.0,6889169920,445.04
1097,2016-04-29,449.41,455.38,446.02,455.1,49258500.0,6958329856,449.41
1098,2016-04-30,455.18,455.59,447.7,448.32,69322600.0,7049460224,455.18
1099,2016-05-01,448.48,452.48,447.93,451.88,40660100.0,6947429888,448.48
1100,2016-05-02,451.93,452.45,441.78,444.67,92127000.0,7002610176,451.93
1101,2016-05-03,444.73,451.1,442.62,450.3,59366400.0,6892689920,444.73
1102,2016-05-04,450.18,450.38,445.63,446.72,50407300.0,6978950144,450.18
1103,2016-05-05,446.71,448.51,445.88,447.98,50440800.0,6926989824,446.71
1104,2016-05-06,447.94,461.38,447.07,459.6,72796800.0,6947800064,447.94
1105,2016-05-07,459.64,460.67,457.32,458.54,38364500.0,7131120128,459.64
1106,2016-05-08,458.43,459.42,455.98,458.55,40315000.0,7114059776,458.43
1107,2016-05-09,458.21,462.48,456.53,460.48,55493100.0,7112509952,458.21
1108,2016-05-10,460.52,461.93,448.95,450.89,58956100.0,7150369792,460.52
1109,2016-05-11,450.86,454.58,450.86,452.73,50605200.0,7002229760,450.86
1110,2016-05-12,452.45,454.95,449.25,454.77,59849300.0,7028329984,452.45
1111,2016-05-13,454.85,457.05,453.45,455.67,60845000.0,7067270144,454.85
1112,2016-05-14,455.82,456.84,454.79,455.67,37209000.0,7084100096,455.82
1113,2016-05-15,455.76,458.69,455.46,457.57,28514000.0,7084760064,455.76
1114,2016-05-16,457.59,458.2,452.95,454.16,59171500.0,7114740224,457.59
1115,2016-05-17,454.01,455.07,453.61,453.78,64100300.0,7060729856,454.01
1116,2016-05-18,453.69,456.0,453.3,454.62,86850096.0,7057390080,453.69
1117,2016-05-19,454.52,454.63,438.71,438.71,96027400.0,7072090112,454.52
1118,2016-05-20,437.79,444.05,437.39,442.68,81987904.0,6813080064,437.79
1119,2016-05-21,442.97,443.78,441.71,443.19,42762300.0,6895229952,442.97
1120,2016-05-22,443.22,443.43,439.04,439.32,39657600.0,6900700160,443.22
1121,2016-05-23,439.35,444.35,438.82,444.15,50582500.0,6842469888,439.35
1122,2016-05-24,444.29,447.1,443.93,445.98,65783100.0,6921460224,444.29
1123,2016-05-25,446.06,450.3,446.06,449.6,65231000.0,6950689792,446.06
1124,2016-05-26,449.67,453.64,447.9,453.38,65203800.0,7008500224,449.67
1125,2016-05-27,453.52,478.15,453.52,473.46,164780992.0,7070009856,453.52
1126,2016-05-28,473.03,533.47,472.7,530.04,181199008.0,7375779840,473.03
1127,2016-05-29,527.48,553.96,512.18,526.23,148736992.0,8226500096,527.48
1128,2016-05-30,528.47,544.35,522.96,533.86,87958704.0,8243959808,528.47
1129,2016-05-31,534.19,546.62,520.66,531.39,138450000.0,8335099904,534.19
1130,2016-06-01,531.11,543.08,525.64,536.92,86061800.0,8288679936,531.11
1131,2016-06-02,536.52,540.35,533.08,537.97,60378200.0,8375000064,536.52
1132,2016-06-03,537.68,574.64,536.92,569.19,122020000.0,8395069952,537.68
1133,2016-06-04,569.71,590.13,564.24,572.73,94925296.0,8897080320,569.71
1134,2016-06-05,573.31,582.81,569.18,574.98,68874096.0,8955060224,573.31
1135,2016-06-06,574.6,586.47,574.6,585.54,72138896.0,8977699840,574.6
1136,2016-06-07,585.45,590.26,567.51,576.6,107770000.0,9149580288,585.45
1137,2016-06-08,577.17,582.84,573.13,581.65,80265800.0,9022249984,577.17
1138,2016-06-09,582.2,582.2,570.95,574.63,71301000.0,9103080448,582.2
1139,2016-06-10,575.84,579.13,573.33,577.47,66991900.0,9005920256,575.84
1140,2016-06-11,578.67,607.12,578.67,606.73,82357000.0,9052359680,578.67
1141,2016-06-12,609.68,684.84,607.04,672.78,277084992.0,9539850240,609.68
1142,2016-06-13,671.65,716.0,664.49,704.38,243295008.0,10511899648,671.65
1143,2016-06-14,704.5,704.5,662.8,685.56,186694000.0,11028899840,704.5
